mill,product,total_index_relative_margin,avg_index_relative_margin,n
"Doman Lumber (Russellville, AR)",1x6 | #4 | 14ft,0.0,,4
"Doman Lumber (Russellville, AR)",1x6 | #4 | 16ft,0.0,,7
"Doman Lumber (Russellville, AR)",1x6 | #4 | 8ft,0.0,,6
"Doman Lumber (Russellville, AR)",1x6 | #4 | <NA>ft,0.0,,1
"Dupont Pine Products, LLC (Alapaha, GA)",4x4 | #4 | 8ft,0.0,,1
"Dupont Pine Products, LLC (Alapaha, GA)",4x4 | #4 | <NA>ft,0.0,,1
"Dupont Pine Products, LLC (Alapaha, GA)",4x6 | #4 | <NA>ft,0.0,,1
"Dupont Pine Products, LLC (Alapaha, GA)",6x6 | #4 | 10ft,0.0,,6
"Dupont Pine Products, LLC (Alapaha, GA)",6x6 | #4 | 12ft,0.0,,6
"Dupont Pine Products, LLC (Alapaha, GA)",6x6 | #4 | 16ft,0.0,,6
"Dupont Pine Products, LLC (Alapaha, GA)",6x6 | #4 | 8ft,0.0,,7
"Georgia-Pacfic Corp (Talladega, AL)",2x4 | #4 | 14ft,-1195.4471937020119,-21.73540352185476,55
"Georgia-Pacfic Corp (Talladega, AL)",2x4 | #4 | 16ft,-547.55663864799,-11.903405187999782,46
"Georgia-Pacfic Corp (Talladega, AL)",2x4 | #4 | 12ft,-363.337619591347,-7.415053461047898,49
"Georgia-Pacfic Corp (Talladega, AL)",2x4 | #3 | 16ft,0.0,,2
"Georgia-Pacfic Corp (Talladega, AL)",2x4 | #4 | 10ft,250.5382669675988,5.446484064513017,46
"Georgia-Pacfic Corp (Talladega, AL)",2x4 | #4 | 8ft,432.5421957783401,9.40309121257261,46
"Georgia-Pacific Corp (Albany, GA)",2x4 | #4 | 16ft,-29.999983200163996,-29.999983200163996,1
"Georgia-Pacific Corp (Albany, GA)",2x4 | #3 | 10ft,0.0,,1
"Georgia-Pacific Corp (Albany, GA)",2x4 | #4 | 8ft,22.849337196823,22.849337196823,1
"Georgia-Pacific Corp. (Camden, TX)",4x4 | #4 | 8ft,0.0,,54
"Georgia-Pacific Corp. (Diboll, TX)",2x4 | #4 | 14ft,-832.082420314274,-33.28329681257096,25
"Georgia-Pacific Corp. (Diboll, TX)",2x4 | #4 | 16ft,-671.692426602828,-19.75565960596553,34
"Georgia-Pacific Corp. (Diboll, TX)",2x4 | #4 | 10ft,-356.00205502143496,-13.185261297090184,27
"Georgia-Pacific Corp. (Diboll, TX)",2x4 | #4 | 8ft,-346.618856136438,-15.755402551656273,22
"Georgia-Pacific Corp. (Diboll, TX)",2x6 | #4 | 8ft,-236.27737307260801,-21.47976118841891,11
"Georgia-Pacific Corp. (Diboll, TX)",2x8 | #4 | 16ft,-199.884675485712,-66.628225161904,3
"Georgia-Pacific Corp. (Diboll, TX)",2x8 | #4 | 8ft,-190.98312339929896,-38.196624679859795,5
"Georgia-Pacific Corp. (Diboll, TX)",2x8 | #4 | 12ft,-154.548611111111,-51.51620370370367,3
"Georgia-Pacific Corp. (Diboll, TX)",2x6 | #4 | 10ft,-113.22463435749097,-9.43538619645758,12
"Georgia-Pacific Corp. (Diboll, TX)",2x8 | #3 | 12ft,-99.22625558035699,-19.8452511160714,5
"Georgia-Pacific Corp. (Diboll, TX)",2x8 | #3 | 16ft,-95.180397173118,-23.7950992932795,4
"Georgia-Pacific Corp. (Diboll, TX)",2x8 | #3 | 8ft,-84.58340169270801,-10.572925211588501,8
"Georgia-Pacific Corp. (Diboll, TX)",2x6 | #4 | 14ft,-82.91628327970702,-7.537843934518819,11
"Georgia-Pacific Corp. (Diboll, TX)",2x4 | #4 | 20ft,-69.21225096908,-69.21225096908,1
"Georgia-Pacific Corp. (Diboll, TX)",2x8 | #4 | 14ft,-50.619115181220025,-25.309557590610012,2
"Georgia-Pacific Corp. (Diboll, TX)",2x8 | #4 | 10ft,-49.03970313694697,-24.519851568473484,2
"Georgia-Pacific Corp. (Diboll, TX)",2x8 | #3 | 14ft,-40.00001922122999,-13.333339740409997,3
"Georgia-Pacific Corp. (Diboll, TX)",2x6 | #4 | 16ft,-24.636907700047004,-2.7374341888941114,9
"Georgia-Pacific Corp. (Diboll, TX)",2x8 | #3 | 10ft,-19.881195642202954,-2.8401708060289934,7
"Georgia-Pacific Corp. (Diboll, TX)",2x6 | #4 | 12ft,-19.220227457682,-2.40252843221025,8
"Georgia-Pacific Corp. (Diboll, TX)",2x6 | #3 | 10ft,-16.00001692708298,-4.000004231770745,4
"Georgia-Pacific Corp. (Diboll, TX)",2x4 | #3 | 10ft,0.0,,4
"Georgia-Pacific Corp. (Diboll, TX)",2x4 | #3 | 14ft,0.0,,1
"Georgia-Pacific Corp. (Diboll, TX)",2x4 | #3 | 16ft,0.0,,1
"Georgia-Pacific Corp. (Diboll, TX)",2x4 | #3 | 20ft,0.0,,1
"Georgia-Pacific Corp. (Diboll, TX)",2x4 | #3 | 8ft,0.0,,6
"Georgia-Pacific Corp. (Diboll, TX)",2x4 | #4 | 6ft,0.0,,1
"Georgia-Pacific Corp. (Diboll, TX)",2x4 | #4 | <NA>ft,0.0,,4
"Georgia-Pacific Corp. (Diboll, TX)",2x6 | #4 | 6ft,0.0,,2
"Georgia-Pacific Corp. (Diboll, TX)",2x4 | #4 | 12ft,113.09614548314198,4.523845819325679,25
"Georgia-Pacific Corp. (Diboll, TX)",2x6 | #3 | 8ft,239.375044776806,34.19643496811514,7
"Georgia-Pacific Corp. (Gurdon, AR)",2x6 | #4 | 16ft,-496.94386146129284,-23.663993402918706,21
"Georgia-Pacific Corp. (Gurdon, AR)",2x6 | #4 | 14ft,-202.458225150035,-11.247679175001943,18
"Georgia-Pacific Corp. (Gurdon, AR)",2x6 | #4 | 10ft,-179.00647018800206,-6.393088221000073,28
"Georgia-Pacific Corp. (Gurdon, AR)",2x8 | #3 | 16ft,-105.74739570583597,-21.149479141167195,5
"Georgia-Pacific Corp. (Gurdon, AR)",2x8 | #3 | 12ft,-104.99997965494799,-17.499996609158,6
"Georgia-Pacific Corp. (Gurdon, AR)",2x8 | #3 | 10ft,-88.30912495758199,-17.661824991516397,5
"Georgia-Pacific Corp. (Gurdon, AR)",2x8 | #3 | 8ft,-60.0,-15.0,4
"Georgia-Pacific Corp. (Gurdon, AR)",2x6 | #3 | 10ft,-47.167563139619006,-4.7167563139619,10
"Georgia-Pacific Corp. (Gurdon, AR)",2x8 | #3 | 14ft,-40.0,-10.0,4
"Georgia-Pacific Corp. (Gurdon, AR)",2x4 | #3 | 12ft,0.0,,1
"Georgia-Pacific Corp. (Gurdon, AR)",2x4 | #3 | 14ft,0.0,,13
"Georgia-Pacific Corp. (Gurdon, AR)",2x4 | #3 | 16ft,0.0,,21
"Georgia-Pacific Corp. (Gurdon, AR)",2x4 | #3 | 8ft,0.0,,13
"Georgia-Pacific Corp. (Gurdon, AR)",4x4 | #4 | 8ft,0.0,,95
"Georgia-Pacific Corp. (Gurdon, AR)",2x6 | #3 | 16ft,15.000020751953002,15.000020751953002,1
"Georgia-Pacific Corp. (Gurdon, AR)",2x6 | #3 | 14ft,29.999960140305973,29.999960140305973,1
"Georgia-Pacific Corp. (Gurdon, AR)",2x6 | #4 | 12ft,64.96185677083199,3.0934217509919995,21
"Georgia-Pacific Corp. (Gurdon, AR)",2x6 | #4 | 8ft,90.44348138226803,4.306832446774668,21
"Georgia-Pacific Corp. (Gurdon, AR)",2x6 | #3 | 8ft,207.5,69.16666666666667,3
"Georgia-Pacific Corp. (Gurdon, AR)",2x4 | #4 | 14ft,309.4578712200571,11.902225816156042,26
"Georgia-Pacific Corp. (Gurdon, AR)",2x6 | #3 | 12ft,326.56252522786394,54.42708753797732,6
"Georgia-Pacific Corp. (Gurdon, AR)",2x4 | #4 | 8ft,398.2972919333607,7.375875776543717,54
"Georgia-Pacific Corp. (Gurdon, AR)",2x4 | #4 | 12ft,587.5923012212371,15.880873005979382,37
"Georgia-Pacific Corp. (Gurdon, AR)",2x4 | #4 | 10ft,820.962713494874,20.023480816948148,41
"Georgia-Pacific Corp. (Gurdon, AR)",2x4 | #4 | 16ft,1003.443426168629,19.296988964781328,52
"Georgia-Pacific Corp. (Pineland, TX)",2x12 | #4 | 10ft,-1647.9294375,-274.65490625,6
"Georgia-Pacific Corp. (Pineland, TX)",2x12 | #4 | 12ft,-1543.77733203125,-385.9443330078125,4
"Georgia-Pacific Corp. (Pineland, TX)",2x4 | #4 | 14ft,-1292.088548717526,-51.68354194870104,25
"Georgia-Pacific Corp. (Pineland, TX)",2x6 | #4 | 16ft,-1137.284999963011,-33.449558822441496,34
"Georgia-Pacific Corp. (Pineland, TX)",2x6 | #4 | 14ft,-825.718326500972,-39.319920309570094,21
"Georgia-Pacific Corp. (Pineland, TX)",2x8 | #4 | 16ft,-716.1119436595579,-51.15085311853985,14
"Georgia-Pacific Corp. (Pineland, TX)",2x8 | #4 | 8ft,-693.591747657942,-30.156162941649654,23
"Georgia-Pacific Corp. (Pineland, TX)",2x12 | #4 | 8ft,-498.50784619140495,-71.21540659877213,7
"Georgia-Pacific Corp. (Pineland, TX)",2x8 | #4 | 12ft,-458.36756998697797,-30.557837999131866,15
"Georgia-Pacific Corp. (Pineland, TX)",2x8 | #4 | 10ft,-429.4455829395819,-30.674684495684424,14
"Georgia-Pacific Corp. (Pineland, TX)",2x4 | #4 | 16ft,-405.18714596194707,-16.207485838477883,25
"Georgia-Pacific Corp. (Pineland, TX)",2x12 | #4 | 16ft,-404.150499023437,-80.8300998046874,5
"Georgia-Pacific Corp. (Pineland, TX)",2x4 | #4 | 10ft,-256.48429257160797,-8.273686857148643,31
"Georgia-Pacific Corp. (Pineland, TX)",2x8 | #4 | 14ft,-215.41286914062496,-30.773267020089282,7
"Georgia-Pacific Corp. (Pineland, TX)",2x4 | #4 | 12ft,-198.59344951923094,-9.456830929487188,21
"Georgia-Pacific Corp. (Pineland, TX)",2x8 | #3 | 12ft,-189.13080450148797,-37.826160900297594,5
"Georgia-Pacific Corp. (Pineland, TX)",2x8 | #3 | 14ft,-155.0,-38.75,4
"Georgia-Pacific Corp. (Pineland, TX)",2x12 | #4 | 14ft,-141.15278766741102,-35.288196916852755,4
"Georgia-Pacific Corp. (Pineland, TX)",2x8 | #3 | 10ft,-100.11357080481295,-12.514196350601619,8
"Georgia-Pacific Corp. (Pineland, TX)",2x8 | #3 | 16ft,-65.13800191929101,-21.712667306430337,3
"Georgia-Pacific Corp. (Pineland, TX)",2x6 | #4 | 12ft,-59.55508854166902,-1.985169618055634,30
"Georgia-Pacific Corp. (Pineland, TX)",2x12 | #3 | 16ft,-45.0,-45.0,1
"Georgia-Pacific Corp. (Pineland, TX)",2x8 | #3 | 8ft,-42.95724188112695,-7.159540313521158,6
"Georgia-Pacific Corp. (Pineland, TX)",2x12 | #3 | 10ft,-35.0,-35.0,1
"Georgia-Pacific Corp. (Pineland, TX)",2x12 | #3 | 14ft,-35.0,-35.0,1
"Georgia-Pacific Corp. (Pineland, TX)",2x12 | #3 | 8ft,-34.99998730468798,-34.99998730468798,1
"Georgia-Pacific Corp. (Pineland, TX)",2x12 | #3 | 12ft,-30.0,-30.0,1
"Georgia-Pacific Corp. (Pineland, TX)",2x4 | #3 | 10ft,0.0,,63
"Georgia-Pacific Corp. (Pineland, TX)",2x4 | #3 | 12ft,0.0,,4
"Georgia-Pacific Corp. (Pineland, TX)",2x4 | #3 | 14ft,0.0,,8
"Georgia-Pacific Corp. (Pineland, TX)",2x4 | #3 | 16ft,0.0,,7
"Georgia-Pacific Corp. (Pineland, TX)",2x4 | #3 | 8ft,0.0,,13
"Georgia-Pacific Corp. (Pineland, TX)",2x4 | #4 | 6ft,0.0,,3
"Georgia-Pacific Corp. (Pineland, TX)",2x4 | #4 | <NA>ft,0.0,,3
"Georgia-Pacific Corp. (Pineland, TX)",2x6 | #4 | 6ft,0.0,,9
"Georgia-Pacific Corp. (Pineland, TX)",2x6 | #4 | <NA>ft,0.0,,1
"Georgia-Pacific Corp. (Pineland, TX)",2x4 | #4 | 8ft,16.900790861668014,0.6259552170988153,27
"Georgia-Pacific Corp. (Pineland, TX)",2x6 | #4 | 8ft,118.28880663805,6.2257266651605265,19
"Georgia-Pacific Corp. (Pineland, TX)",2x6 | #4 | 10ft,158.463557164013,5.869020635704185,27
"Georgia-Pacific Corp. (Pineland, TX)",2x6 | #3 | 14ft,166.0,23.714285714285715,7
"Georgia-Pacific Corp. (Pineland, TX)",2x6 | #3 | 8ft,461.1594579016629,32.939961278690205,14
"Georgia-Pacific Corp. (Pineland, TX)",2x6 | #3 | 10ft,515.0797348090249,18.39570481460803,28
"Georgia-Pacific Corp. (Pineland, TX)",2x6 | #3 | 16ft,537.1330612486458,35.80887074990972,15
"Georgia-Pacific Corp. (Pineland, TX)",2x6 | #3 | 12ft,774.5172912326369,64.54310760271974,12
"Georgia-Pacific Corp. (Prosperity, SC)",4x4 | #4 | 8ft,0.0,,3
"Georgia-Pacific Corp. (Rome, GA)",2x4 | #4 | 14ft,-334.89900851102607,-7.9737859169291925,42
"Georgia-Pacific Corp. (Rome, GA)",2x4 | #4 | 12ft,-296.72683443509703,-7.608380370130694,39
"Georgia-Pacific Corp. (Rome, GA)",2x4 | #4 | 16ft,-264.5851218591308,-6.453295655100752,41
"Georgia-Pacific Corp. (Rome, GA)",2x4 | #4 | 10ft,-243.21876649927898,-6.400493855244184,38
"Georgia-Pacific Corp. (Rome, GA)",2x6 | #4 | 8ft,-70.53210210503403,-8.816512763129253,8
"Georgia-Pacific Corp. (Rome, GA)",2x6 | #4 | 14ft,-60.53192057291605,-10.088653428819342,6
"Georgia-Pacific Corp. (Rome, GA)",2x6 | #4 | 10ft,-60.531707031249994,-10.088617838541666,6
"Georgia-Pacific Corp. (Rome, GA)",2x6 | #4 | 12ft,-60.53075195312499,-10.088458658854165,6
"Georgia-Pacific Corp. (Rome, GA)",2x4 | #3 | 12ft,0.0,,2
"Georgia-Pacific Corp. (Rome, GA)",2x4 | #3 | 14ft,0.0,,1
"Georgia-Pacific Corp. (Rome, GA)",2x4 | #4 | 8ft,87.04429683892678,2.231905047151969,39
"Georgia-Pacific Corp. (Taylorsville, MS)",4x4 | #3 | 8ft,0.0,,2
"Georgia-Pacific Corp. (Taylorsville, MS)",4x4 | #4 | 8ft,0.0,,30
"Georgia-Pacific Corp. (Warrenton, GA)",2x4 | #3 | 10ft,0.0,,1
"Georgia-Pacific Corp. (Warrenton, GA)",2x4 | #3 | 12ft,0.0,,1
"Georgia-Pacific Corp. (Warrenton, GA)",2x4 | #3 | 16ft,0.0,,1
"Georgia-Pacific Corp. (Warrenton, GA)",2x4 | #4 | 12ft,19.999980468749982,19.999980468749982,1
"Georgia-Pacific Corp. (Warrenton, GA)",2x4 | #4 | 10ft,20.0,20.0,1
"Georgia-Pacific Corp. (Warrenton, GA)",2x6 | #3 | 10ft,30.0,30.0,1
"Georgia-Pacific Corp. (Warrenton, GA)",2x6 | #3 | 12ft,35.0,35.0,1
"Georgia-Pacific Corp. (Warrenton, GA)",2x6 | #3 | 16ft,40.00001302083302,40.00001302083302,1
"Georgia-Pacific Corp. (Warrenton, GA)",2x4 | #4 | 8ft,45.00372330002,22.50186165001,2
"Gloster Forest Products (Gloster, MS)",2x10 | #4 | 10ft,-679.844759842695,-61.804069076608634,11
"Gloster Forest Products (Gloster, MS)",2x4 | #4 | 12ft,-303.26558267513803,-8.919575961033472,34
"Gloster Forest Products (Gloster, MS)",2x4 | #4 | 10ft,-270.24476307145096,-7.1117042913539725,38
"Gloster Forest Products (Gloster, MS)",2x4 | #4 | 14ft,-146.72500070481902,-6.379347856731262,23
"Gloster Forest Products (Gloster, MS)",2x10 | #4 | 8ft,-136.97720823487097,-5.707383676452957,24
"Gloster Forest Products (Gloster, MS)",2x10 | #4 | 12ft,-130.0,-6.842105263157895,19
"Gloster Forest Products (Gloster, MS)",2x10 | #4 | 14ft,-120.192665701825,-12.0192665701825,10
"Gloster Forest Products (Gloster, MS)",2x4 | #4 | 16ft,-89.826193786245,-2.897619154395,31
"Gloster Forest Products (Gloster, MS)",2x10 | #4 | 16ft,-80.05222755352898,-5.3368151702352655,15
"Gloster Forest Products (Gloster, MS)",2x10 | #3 | 8ft,-45.20572351707099,-15.06857450569033,3
"Gloster Forest Products (Gloster, MS)",2x10 | #3 | 12ft,-35.00046875000001,-17.500234375000005,2
"Gloster Forest Products (Gloster, MS)",2x10 | #4 | 18ft,-30.0,-30.0,1
"Gloster Forest Products (Gloster, MS)",2x10 | #4 | 20ft,-29.964379452567982,-29.964379452567982,1
"Gloster Forest Products (Gloster, MS)",2x6 | #3 | 14ft,-5.0,-5.0,1
"Gloster Forest Products (Gloster, MS)",2x8 | #3 | 10ft,-0.023439331198005675,-0.023439331198005675,1
"Gloster Forest Products (Gloster, MS)",2x4 | #3 | 10ft,0.0,,151
"Gloster Forest Products (Gloster, MS)",2x4 | #3 | 12ft,0.0,,3
"Gloster Forest Products (Gloster, MS)",2x4 | #3 | 8ft,0.0,,86
"Gloster Forest Products (Gloster, MS)",2x8 | #3 | 8ft,0.0,0.0,1
"Gloster Forest Products (Gloster, MS)",4x4 | #4 | 10ft,0.0,,52
"Gloster Forest Products (Gloster, MS)",4x4 | #4 | 12ft,0.0,,39
"Gloster Forest Products (Gloster, MS)",4x4 | #4 | 14ft,0.0,,8
"Gloster Forest Products (Gloster, MS)",4x4 | #4 | 16ft,0.0,,28
"Gloster Forest Products (Gloster, MS)",4x4 | #4 | 6ft,0.0,,1
"Gloster Forest Products (Gloster, MS)",4x4 | #4 | 8ft,0.0,,21
"Gloster Forest Products (Gloster, MS)",4x4 | #4 | <NA>ft,0.0,,1
"Gloster Forest Products (Gloster, MS)",2x6 | #3 | 8ft,24.347812601094006,4.057968766849001,6
"Gloster Forest Products (Gloster, MS)",2x6 | #3 | 10ft,36.111111111111,9.02777777777775,4
"Gloster Forest Products (Gloster, MS)",2x12 | #3 | 16ft,44.99998712713099,44.99998712713099,1
"Gloster Forest Products (Gloster, MS)",2x4 | #4 | 8ft,57.69602548936808,1.088604254516379,53
"Gloster Forest Products (Gloster, MS)",2x12 | #4 | 10ft,65.0,65.0,1
"Gloster Forest Products (Gloster, MS)",2x12 | #4 | 12ft,65.0,65.0,1
"Gloster Forest Products (Gloster, MS)",2x12 | #4 | 8ft,65.000011160714,65.000011160714,1
"Gloster Forest Products (Gloster, MS)",2x8 | #4 | 10ft,98.9449003517,98.9449003517,1
"Gloster Forest Products (Gloster, MS)",2x12 | #4 | 16ft,194.999986239347,64.99999541311567,3
"Gloster Forest Products (Gloster, MS)",2x6 | #4 | 12ft,230.00003081597197,11.500001540798598,20
"Gloster Forest Products (Gloster, MS)",2x6 | #4 | 14ft,248.74998679315502,16.583332452877002,15
"Gloster Forest Products (Gloster, MS)",2x6 | #4 | 16ft,348.333360551315,12.901235575974631,27
"Gloster Forest Products (Gloster, MS)",2x6 | #4 | 10ft,359.722229781965,15.640096947041956,23
"Gloster Forest Products (Gloster, MS)",2x6 | #4 | 8ft,822.0289665932182,25.68840520603807,32
"Grayson Lumber Corporation (Grayson, AL)",2x4 | #4 | 9ft,0.0,,1
"Great Southern Wood Preserving (Abbeville, AL)",4x4 | #4 | 10ft,0.0,,2
"Great Southern Wood Preserving (Abbeville, AL)",4x4 | #4 | 8ft,0.0,,2
"Great Southern Wood Preserving (Abbeville, AL)",4x4 | #4 | <NA>ft,0.0,,53
"Great Southern Wood Preserving (Abbeville, AL)",6x6 | #4 | 10ft,0.0,,9
"Great Southern Wood Preserving (Abbeville, AL)",2x4 | #4 | 8ft,0.00861585740599935,0.00861585740599935,1
"Hankins Lumber Company, Inc (Grenada, MS)",2x12 | #4 | <NA>ft,0.0,,1
"Hardy Technologies, LLC (Lumberton, MS)",2x8 | #3 | 16ft,4.971309974361986,4.971309974361986,1
"Hardy Technologies, LLC (Lumberton, MS)",2x8 | #3 | 12ft,5.00001041666701,5.00001041666701,1
"Hardy Technologies, LLC (Lumberton, MS)",2x8 | #3 | 8ft,5.0000105794269984,5.0000105794269984,1
"Harrigan Lumber Company, Inc. (Monroeville, AL)",2x6 | #3 | 16ft,-5.0,-5.0,1
"Harrigan Lumber Company, Inc. (Monroeville, AL)",4x6 | #3 | 10ft,0.0,,16
"Harrigan Lumber Company, Inc. (Monroeville, AL)",4x6 | #3 | 12ft,0.0,,4
"Harrigan Lumber Company, Inc. (Monroeville, AL)",4x6 | #3 | 8ft,0.0,,1
"Harrigan Lumber Company, Inc. (Monroeville, AL)",4x6 | #4 | 8ft,0.0,,2
"Harrigan Lumber Company, Inc. (Monroeville, AL)",4x6 | #4 | <NA>ft,0.0,,1
"Harrigan Lumber Company, Inc. (Monroeville, AL)",2x6 | #3 | 12ft,20.0,20.0,1
"Hatfield Lumber Co (Hatfield, AR)",2x6 | #3 | 16ft,-191.64306640625,-191.64306640625,1
"Hatfield Lumber Co (Hatfield, AR)",2x12 | #4 | <NA>ft,0.0,,1
"Homan Forest Products Corporate, Inc (Fulton, MS)",6x6 | #4 | 10ft,0.0,,1
"Homan Forest Products Corporate, Inc (Fulton, MS)",6x6 | #4 | 12ft,0.0,,1
"Homan Forest Products Corporate, Inc (Fulton, MS)",6x6 | #4 | 14ft,0.0,,1
"Homan Forest Products Corporate, Inc (Fulton, MS)",6x6 | #4 | 16ft,0.0,,1
"Homan Forest Products Corporate, Inc (Fulton, MS)",6x6 | #4 | 8ft,0.0,,1
"Hood Industries, Inc (Waynesboro, MS)",2x12 | #3 | 14ft,-103.33333333333297,-51.66666666666649,2
"Hood Industries, Inc (Waynesboro, MS)",2x8 | #4 | 10ft,-25.203787292785023,-3.600541041826432,7
"Hood Industries, Inc (Waynesboro, MS)",2x12 | #3 | 12ft,-9.999973307291953,-4.999986653645976,2
"Hood Industries, Inc (Waynesboro, MS)",2x12 | #3 | 16ft,-5.0,-5.0,1
"Hood Industries, Inc (Waynesboro, MS)",2x10 | #4 | <NA>ft,0.0,,9
"Hood Industries, Inc (Waynesboro, MS)",2x12 | #4 | 6ft,0.0,,7
"Hood Industries, Inc (Waynesboro, MS)",2x12 | #4 | <NA>ft,0.0,,21
"Hood Industries, Inc (Waynesboro, MS)",2x4 | #3 | 10ft,0.0,,7
"Hood Industries, Inc (Waynesboro, MS)",2x4 | #3 | 12ft,0.0,,10
"Hood Industries, Inc (Waynesboro, MS)",2x4 | #3 | 14ft,0.0,,1
"Hood Industries, Inc (Waynesboro, MS)",2x4 | #3 | 16ft,0.0,,1
"Hood Industries, Inc (Waynesboro, MS)",2x4 | #3 | 8ft,0.0,,9
"Hood Industries, Inc (Waynesboro, MS)",2x4 | #4 | <NA>ft,0.0,,2
"Hood Industries, Inc (Waynesboro, MS)",2x6 | #3 | 10ft,0.0,0.0,1
"Hood Industries, Inc (Waynesboro, MS)",2x6 | #4 | 6ft,0.0,,1
"Hood Industries, Inc (Waynesboro, MS)",2x6 | #4 | <NA>ft,0.0,,2
"Hood Industries, Inc (Waynesboro, MS)",2x8 | #4 | 6ft,0.0,,2
"Hood Industries, Inc (Waynesboro, MS)",2x8 | #4 | <NA>ft,0.0,,9
"Hood Industries, Inc (Waynesboro, MS)",2x12 | #3 | 8ft,10.000014648437002,5.000007324218501,2
"Hood Industries, Inc (Waynesboro, MS)",2x12 | #3 | 10ft,10.000016927084005,5.000008463542002,2
"Hood Industries, Inc (Waynesboro, MS)",2x4 | #4 | 10ft,19.864067130849037,3.9728134261698074,5
"Hood Industries, Inc (Waynesboro, MS)",2x4 | #4 | 12ft,19.99157852564099,3.998315705128198,5
"Hood Industries, Inc (Waynesboro, MS)",2x8 | #4 | 12ft,30.000020616318977,4.285717230902711,7
"Hood Industries, Inc (Waynesboro, MS)",2x8 | #4 | 8ft,30.000035342262038,4.285719334608863,7
"Hood Industries, Inc (Waynesboro, MS)",2x10 | #4 | 8ft,38.851384048570026,3.8851384048570026,10
"Hood Industries, Inc (Waynesboro, MS)",2x10 | #4 | 10ft,40.001719734557014,4.444635526061891,9
"Hood Industries, Inc (Waynesboro, MS)",2x12 | #4 | 10ft,45.0,5.625,8
"Hood Industries, Inc (Waynesboro, MS)",2x12 | #4 | 8ft,45.0,5.625,8
"Hood Industries, Inc (Waynesboro, MS)",2x12 | #4 | 12ft,45.00003906249998,5.625004882812497,8
"Hood Industries, Inc (Waynesboro, MS)",2x4 | #4 | 8ft,53.335118409474006,8.889186401579002,6
"Hood Industries, Inc (Waynesboro, MS)",2x10 | #4 | 12ft,61.24950000000001,6.805500000000001,9
"Hood Industries, Inc (Waynesboro, MS)",2x8 | #3 | 14ft,66.66664248511904,13.333328497023809,5
"Hood Industries, Inc (Waynesboro, MS)",2x6 | #4 | 8ft,80.000012555804,16.0000025111608,5
"Hood Industries, Inc (Waynesboro, MS)",2x6 | #4 | 12ft,89.999987444196,14.999997907366,6
"Hood Industries, Inc (Waynesboro, MS)",2x6 | #4 | 10ft,107.08334753787801,17.847224589646334,6
"Hood Industries, Inc (Waynesboro, MS)",2x8 | #3 | 10ft,124.80048903875695,20.80008150645949,6
"Hood Industries, Inc (Waynesboro, MS)",2x8 | #3 | 16ft,134.820760859384,26.964152171876798,5
"Hood Industries, Inc (Waynesboro, MS)",2x8 | #3 | 12ft,164.999976588805,23.571425226972142,7
"Hood Industries, Inc (Waynesboro, MS)",2x8 | #3 | 8ft,230.0,28.75,8
"Hood Industries, Inc. (Bogalusa, LA)",2x8 | #4 | 14ft,-325.000059058779,-21.6666706039186,15
"Hood Industries, Inc. (Bogalusa, LA)",2x8 | #4 | 10ft,-201.43901058923495,-8.758217851705867,23
"Hood Industries, Inc. (Bogalusa, LA)",2x8 | #4 | 12ft,-50.416609917535965,-2.1920265181537375,23
"Hood Industries, Inc. (Bogalusa, LA)",2x8 | #4 | 16ft,-45.14899853444098,-22.57449926722049,2
"Hood Industries, Inc. (Bogalusa, LA)",2x6 | #4 | 14ft,-34.99992973400305,-1.944440540777947,18
"Hood Industries, Inc. (Bogalusa, LA)",2x4 | #3 | 10ft,0.0,,8
"Hood Industries, Inc. (Bogalusa, LA)",2x4 | #3 | 12ft,0.0,,30
"Hood Industries, Inc. (Bogalusa, LA)",2x4 | #3 | 16ft,0.0,,2
"Hood Industries, Inc. (Bogalusa, LA)",2x4 | #3 | 8ft,0.0,,76
"Hood Industries, Inc. (Bogalusa, LA)",2x4 | #4 | <NA>ft,0.0,,8
"Hood Industries, Inc. (Bogalusa, LA)",2x6 | #4 | <NA>ft,0.0,,4
"Hood Industries, Inc. (Bogalusa, LA)",2x8 | #4 | <NA>ft,0.0,,3
"Hood Industries, Inc. (Bogalusa, LA)",4x4 | #4 | 8ft,0.0,,22
"Hood Industries, Inc. (Bogalusa, LA)",2x6 | #4 | 10ft,5.0,0.2777777777777778,18
"Hood Industries, Inc. (Bogalusa, LA)",2x6 | #3 | 12ft,39.999977213542024,19.999988606771012,2
"Hood Industries, Inc. (Bogalusa, LA)",2x6 | #3 | 14ft,40.0,40.0,1
"Hood Industries, Inc. (Bogalusa, LA)",2x6 | #4 | 12ft,55.000066225406044,2.7500033112703024,20
"Hood Industries, Inc. (Bogalusa, LA)",2x6 | #3 | 16ft,65.83335042317697,16.45833760579424,4
"Hood Industries, Inc. (Bogalusa, LA)",2x8 | #3 | 10ft,100.47504597143492,6.698336398095662,15
"Hood Industries, Inc. (Bogalusa, LA)",2x8 | #4 | 8ft,103.00004019474602,3.814816303509112,27
"Hood Industries, Inc. (Bogalusa, LA)",2x6 | #3 | 10ft,120.0,30.0,4
"Hood Industries, Inc. (Bogalusa, LA)",2x8 | #3 | 14ft,187.500023716518,14.423078747424462,13
"Hood Industries, Inc. (Bogalusa, LA)",2x6 | #3 | 8ft,254.695628824549,36.38508983207843,7
