region,grade,dimension,length,transaction_date,price,rolling_avg
Central,2,2x6,12,2025-02-28,375.0,371.25
Central,2,2x6,12,2025-03-07,375.0,373.75
Central,2,2x6,12,2025-03-14,370.0,373.75
Central,2,2x6,12,2025-03-21,365.0,371.25
Central,2,2x6,12,2025-03-28,355.0,366.25
Central,2,2x6,12,2025-04-04,345.0,358.75
Central,2,2x6,12,2025-04-11,345.0,352.5
Central,2,2x6,12,2025-04-18,350.0,348.75
Central,2,2x6,12,2025-04-25,355.0,348.75
Central,2,2x6,12,2025-05-02,350.0,350.0
Central,2,2x6,12,2025-05-09,325.0,345.0
Central,2,2x6,12,2025-05-16,295.0,331.25
Central,2,2x6,12,2025-05-23,275.0,311.25
Central,2,2x6,12,2025-05-30,265.0,290.0
Central,2,2x6,12,2025-06-06,255.0,272.5
Central,2,2x6,12,2025-06-13,255.0,262.5
Central,2,2x6,12,2025-06-19,260.0,258.75
Central,2,2x6,12,2025-06-27,275.0,261.25
Central,2,2x6,12,2025-07-03,290.0,270.0
Central,2,2x6,12,2025-07-11,300.0,281.25
Central,2,2x6,12,2025-07-18,310.0,293.75
Central,2,2x6,12,2025-07-25,315.0,303.75
Central,2,2x6,12,2025-08-01,320.0,311.25
Central,2,2x6,12,2025-08-08,320.0,316.25
Central,2,2x6,12,2025-08-15,310.0,316.25
Central,2,2x6,12,2025-08-22,295.0,311.25
Central,2,2x6,12,2025-08-29,275.0,300.0
Central,2,2x6,12,2025-09-05,265.0,286.25
Central,2,2x6,12,2025-09-12,265.0,275.0
Central,2,2x6,12,2025-09-19,265.0,267.5
Central,2,2x6,12,2025-09-26,270.0,266.25
Central,2,2x6,12,2025-10-03,275.0,268.75
Central,2,2x6,12,2025-10-10,280.0,272.5
Central,2,2x6,12,2025-10-17,290.0,278.75
Central,2,2x6,14,2024-01-12,365.0,365.0
Central,2,2x6,14,2024-01-18,350.0,357.5
Central,2,2x6,14,2024-01-25,335.0,350.0
Central,2,2x6,14,2024-02-08,345.0,348.75
Central,2,2x6,14,2024-02-15,360.0,347.5
Central,2,2x6,14,2024-02-22,370.0,352.5
Central,2,2x6,14,2024-02-29,380.0,363.75
Central,2,2x6,14,2024-03-07,380.0,372.5
Central,2,2x6,14,2024-03-14,380.0,377.5
Central,2,2x6,14,2024-03-21,375.0,378.75
Central,2,2x6,14,2024-03-28,365.0,375.0
Central,2,2x6,14,2024-04-04,345.0,366.25
Central,2,2x6,14,2024-04-11,325.0,352.5
Central,2,2x6,14,2024-04-18,310.0,336.25
Central,2,2x6,14,2024-04-25,310.0,322.5
Central,2,2x6,14,2024-05-02,310.0,313.75
Central,2,2x6,14,2024-05-09,310.0,310.0
Central,2,2x6,14,2024-05-16,315.0,311.25
Central,2,2x6,14,2024-05-30,315.0,312.5
Central,2,2x6,14,2024-06-06,305.0,311.25
Central,2,2x6,14,2024-06-13,280.0,303.75
Central,2,2x6,14,2024-06-20,260.0,290.0
Central,2,2x6,14,2024-06-27,245.0,272.5
Central,2,2x6,14,2024-07-04,240.0,256.25
Central,2,2x6,14,2024-07-11,240.0,246.25
Central,2,2x6,14,2024-07-18,255.0,245.0
Central,2,2x6,14,2024-07-25,265.0,250.0
Central,2,2x6,14,2024-08-01,270.0,257.5
Central,2,2x6,14,2024-08-08,270.0,265.0
Central,2,2x6,14,2024-08-15,260.0,266.25
Central,2,2x6,14,2024-08-22,250.0,262.5
Central,2,2x6,14,2024-08-29,245.0,256.25
Central,2,2x6,14,2024-09-05,245.0,250.0
Central,2,2x6,14,2024-09-12,245.0,246.25
Central,2,2x6,14,2024-09-20,250.0,246.25
Central,2,2x6,14,2024-09-27,260.0,250.0
Central,2,2x6,14,2024-10-04,275.0,257.5
Central,2,2x6,14,2024-10-11,305.0,272.5
Central,2,2x6,14,2024-10-18,325.0,291.25
Central,2,2x6,14,2024-10-25,345.0,312.5
Central,2,2x6,14,2024-11-01,350.0,331.25
Central,2,2x6,14,2024-11-08,350.0,342.5
Central,2,2x6,14,2024-11-15,350.0,348.75
Central,2,2x6,14,2024-11-22,340.0,347.5
Central,2,2x6,14,2024-11-27,335.0,343.75
Central,2,2x6,14,2024-12-06,330.0,338.75
Central,2,2x6,14,2024-12-13,340.0,336.25
Central,2,2x6,14,2024-12-20,360.0,341.25
Central,2,2x6,14,2025-01-03,395.0,356.25
Central,2,2x6,14,2025-01-10,405.0,375.0
Central,2,2x6,14,2025-01-17,405.0,391.25
Central,2,2x6,14,2025-01-24,385.0,397.5
Central,2,2x6,14,2025-01-31,370.0,391.25
Central,2,2x6,14,2025-02-07,370.0,382.5
Central,2,2x6,14,2025-02-14,375.0,375.0
Central,2,2x6,14,2025-02-21,375.0,372.5
Central,2,2x6,14,2025-02-28,375.0,373.75
Central,2,2x6,14,2025-03-07,375.0,375.0
Central,2,2x6,14,2025-03-14,370.0,373.75
Central,2,2x6,14,2025-03-21,365.0,371.25
Central,2,2x6,14,2025-03-28,355.0,366.25
Central,2,2x6,14,2025-04-04,345.0,358.75
Central,2,2x6,14,2025-04-11,345.0,352.5
Central,2,2x6,14,2025-04-18,350.0,348.75
Central,2,2x6,14,2025-04-25,355.0,348.75
Central,2,2x6,14,2025-05-02,350.0,350.0
Central,2,2x6,14,2025-05-09,330.0,346.25
Central,2,2x6,14,2025-05-16,295.0,332.5
Central,2,2x6,14,2025-05-23,275.0,312.5
Central,2,2x6,14,2025-05-30,265.0,291.25
Central,2,2x6,14,2025-06-06,255.0,272.5
Central,2,2x6,14,2025-06-13,255.0,262.5
Central,2,2x6,14,2025-06-19,265.0,260.0
Central,2,2x6,14,2025-06-27,275.0,262.5
Central,2,2x6,14,2025-07-03,285.0,270.0
Central,2,2x6,14,2025-07-11,295.0,280.0
Central,2,2x6,14,2025-07-18,300.0,288.75
Central,2,2x6,14,2025-07-25,305.0,296.25
Central,2,2x6,14,2025-08-01,315.0,303.75
Central,2,2x6,14,2025-08-08,315.0,308.75
Central,2,2x6,14,2025-08-15,310.0,311.25
Central,2,2x6,14,2025-08-22,295.0,308.75
Central,2,2x6,14,2025-08-29,275.0,298.75
Central,2,2x6,14,2025-09-05,265.0,286.25
Central,2,2x6,14,2025-09-12,265.0,275.0
Central,2,2x6,14,2025-09-19,265.0,267.5
Central,2,2x6,14,2025-09-26,270.0,266.25
Central,2,2x6,14,2025-10-03,280.0,270.0
Central,2,2x6,14,2025-10-10,285.0,275.0
Central,2,2x6,14,2025-10-17,295.0,282.5
Central,2,2x6,16,2024-01-12,370.0,370.0
Central,2,2x6,16,2024-01-18,360.0,365.0
Central,2,2x6,16,2024-01-25,340.0,356.6666666666667
Central,2,2x6,16,2024-02-08,350.0,355.0
Central,2,2x6,16,2024-02-15,360.0,352.5
Central,2,2x6,16,2024-02-22,370.0,355.0
Central,2,2x6,16,2024-02-29,375.0,363.75
Central,2,2x6,16,2024-03-07,375.0,370.0
Central,2,2x6,16,2024-03-14,375.0,373.75
Central,2,2x6,16,2024-03-21,365.0,372.5
Central,2,2x6,16,2024-03-28,355.0,367.5
Central,2,2x6,16,2024-04-04,330.0,356.25
Central,2,2x6,16,2024-04-11,310.0,340.0
Central,2,2x6,16,2024-04-18,300.0,323.75
Central,2,2x6,16,2024-04-25,300.0,310.0
Central,2,2x6,16,2024-05-02,300.0,302.5
Central,2,2x6,16,2024-05-09,300.0,300.0
Central,2,2x6,16,2024-05-16,310.0,302.5
Central,2,2x6,16,2024-05-30,310.0,305.0
Central,2,2x6,16,2024-06-06,300.0,305.0
Central,2,2x6,16,2024-06-13,280.0,300.0
Central,2,2x6,16,2024-06-20,260.0,287.5
Central,2,2x6,16,2024-06-27,250.0,272.5
Central,2,2x6,16,2024-07-04,240.0,257.5
Central,2,2x6,16,2024-07-11,240.0,247.5
Central,2,2x6,16,2024-07-18,255.0,246.25
Central,2,2x6,16,2024-07-25,265.0,250.0
Central,2,2x6,16,2024-08-01,275.0,258.75
Central,2,2x6,16,2024-08-08,275.0,267.5
Central,2,2x6,16,2024-08-15,265.0,270.0
Central,2,2x6,16,2024-08-22,250.0,266.25
Central,2,2x6,16,2024-08-29,245.0,258.75
Central,2,2x6,16,2024-09-05,245.0,251.25
Central,2,2x6,16,2024-09-12,245.0,246.25
Central,2,2x6,16,2024-09-20,255.0,247.5
Central,2,2x6,16,2024-09-27,270.0,253.75
Central,2,2x6,16,2024-10-04,295.0,266.25
Central,2,2x6,16,2024-10-11,325.0,286.25
Central,2,2x6,16,2024-10-18,350.0,310.0
Central,2,2x6,16,2024-10-25,370.0,335.0
Central,2,2x6,16,2024-11-01,375.0,355.0
Central,2,2x6,16,2024-11-08,375.0,367.5
Central,2,2x6,16,2024-11-15,370.0,372.5
Central,2,2x6,16,2024-11-22,355.0,368.75
Central,2,2x6,16,2024-11-27,345.0,361.25
Central,2,2x6,16,2024-12-06,330.0,350.0
Central,2,2x6,16,2024-12-13,340.0,342.5
Central,2,2x6,16,2024-12-20,360.0,343.75
Central,2,2x6,16,2025-01-03,395.0,356.25
Central,2,2x6,16,2025-01-10,410.0,376.25
Central,2,2x6,16,2025-01-17,400.0,391.25
Central,2,2x6,16,2025-01-24,385.0,397.5
Central,2,2x6,16,2025-01-31,365.0,390.0
Central,2,2x6,16,2025-02-07,370.0,380.0
Central,2,2x6,16,2025-02-14,375.0,373.75
Central,2,2x6,16,2025-02-21,375.0,371.25
Central,2,2x6,16,2025-02-28,375.0,373.75
Central,2,2x6,16,2025-03-07,375.0,375.0
Central,2,2x6,16,2025-03-14,370.0,373.75
Central,2,2x6,16,2025-03-21,365.0,371.25
Central,2,2x6,16,2025-03-28,355.0,366.25
Central,2,2x6,16,2025-04-04,350.0,360.0
Central,2,2x6,16,2025-04-11,350.0,355.0
Central,2,2x6,16,2025-04-18,355.0,352.5
Central,2,2x6,16,2025-04-25,360.0,353.75
Central,2,2x6,16,2025-05-02,355.0,355.0
Central,2,2x6,16,2025-05-09,335.0,351.25
Central,2,2x6,16,2025-05-16,305.0,338.75
Central,2,2x6,16,2025-05-23,285.0,320.0
Central,2,2x6,16,2025-05-30,275.0,300.0
Central,2,2x6,16,2025-06-06,260.0,281.25
Central,2,2x6,16,2025-06-13,260.0,270.0
Central,2,2x6,16,2025-06-19,270.0,266.25
Central,2,2x6,16,2025-06-27,280.0,267.5
Central,2,2x6,16,2025-07-03,290.0,275.0
Central,2,2x6,16,2025-07-11,300.0,285.0
Central,2,2x6,16,2025-07-18,310.0,295.0
Central,2,2x6,16,2025-07-25,315.0,303.75
Central,2,2x6,16,2025-08-01,315.0,310.0
Central,2,2x6,16,2025-08-08,315.0,313.75
Central,2,2x6,16,2025-08-15,310.0,313.75
Central,2,2x6,16,2025-08-22,295.0,308.75
Central,2,2x6,16,2025-08-29,275.0,298.75
Central,2,2x6,16,2025-09-05,265.0,286.25
Central,2,2x6,16,2025-09-12,265.0,275.0
Central,2,2x6,16,2025-09-19,270.0,268.75
Central,2,2x6,16,2025-09-26,275.0,268.75
Central,2,2x6,16,2025-10-03,280.0,272.5
Central,2,2x6,16,2025-10-10,290.0,278.75
Central,2,2x6,16,2025-10-17,300.0,286.25
Central,2,2x6,18,2024-01-12,355.0,355.0
Central,2,2x6,18,2024-01-18,345.0,350.0
Central,2,2x6,18,2024-01-25,335.0,345.0
Central,2,2x6,18,2024-02-08,340.0,343.75
Central,2,2x6,18,2024-02-15,350.0,342.5
Central,2,2x6,18,2024-02-22,360.0,346.25
Central,2,2x6,18,2024-02-29,370.0,355.0
Central,2,2x6,18,2024-03-07,375.0,363.75
Central,2,2x6,18,2024-03-14,370.0,368.75
Central,2,2x6,18,2024-03-21,360.0,368.75
Central,2,2x6,18,2024-03-28,350.0,363.75
Central,2,2x6,18,2024-04-04,325.0,351.25
Central,2,2x6,18,2024-04-11,305.0,335.0
Central,2,2x6,18,2024-04-18,290.0,317.5
Central,2,2x6,18,2024-04-25,290.0,302.5
Central,2,2x6,18,2024-05-02,290.0,293.75
Central,2,2x6,18,2024-05-09,290.0,290.0
Central,2,2x6,18,2024-05-16,295.0,291.25
Central,2,2x6,18,2024-05-30,295.0,292.5
Central,2,2x6,18,2024-06-06,285.0,291.25
Central,2,2x6,18,2024-06-13,265.0,285.0
Central,2,2x6,18,2024-06-20,245.0,272.5
Central,2,2x6,18,2024-06-27,240.0,258.75
Central,2,2x6,18,2024-07-04,235.0,246.25
Central,2,2x6,18,2024-07-11,235.0,238.75
Central,2,2x6,18,2024-07-18,245.0,238.75
Central,2,2x6,18,2024-07-25,255.0,242.5
Central,2,2x6,18,2024-08-01,265.0,250.0
Central,2,2x6,18,2024-08-08,265.0,257.5
Central,2,2x6,18,2024-08-15,260.0,261.25
Central,2,2x6,18,2024-08-22,250.0,260.0
Central,2,2x6,18,2024-08-29,245.0,255.0
Central,2,2x6,18,2024-09-05,245.0,250.0
Central,2,2x6,18,2024-09-12,245.0,246.25
Central,2,2x6,18,2024-09-20,250.0,246.25
Central,2,2x6,18,2024-09-27,260.0,250.0
Central,2,2x6,18,2024-10-04,275.0,257.5
Central,2,2x6,18,2024-10-11,305.0,272.5
Central,2,2x6,18,2024-10-18,325.0,291.25
Central,2,2x6,18,2024-10-25,345.0,312.5
Central,2,2x6,18,2024-11-01,350.0,331.25
Central,2,2x6,18,2024-11-08,340.0,340.0
Central,2,2x6,18,2024-11-15,335.0,342.5
Central,2,2x6,18,2024-11-22,320.0,336.25
Central,2,2x6,18,2024-11-27,310.0,326.25
Central,2,2x6,18,2024-12-06,305.0,317.5
Central,2,2x6,18,2024-12-13,310.0,311.25
Central,2,2x6,18,2024-12-20,330.0,313.75
Central,2,2x6,18,2025-01-03,365.0,327.5
Central,2,2x6,18,2025-01-10,375.0,345.0
Central,2,2x6,18,2025-01-17,375.0,361.25
Central,2,2x6,18,2025-01-24,365.0,370.0
Central,2,2x6,18,2025-01-31,350.0,366.25
Central,2,2x6,18,2025-02-07,355.0,361.25
Central,2,2x6,18,2025-02-14,360.0,357.5
Central,2,2x6,18,2025-02-21,370.0,358.75
Central,2,2x6,18,2025-02-28,370.0,363.75
Central,2,2x6,18,2025-03-07,370.0,367.5
Central,2,2x6,18,2025-03-14,370.0,370.0
Central,2,2x6,18,2025-03-21,370.0,370.0
Central,2,2x6,18,2025-03-28,360.0,367.5
Central,2,2x6,18,2025-04-04,350.0,362.5
Central,2,2x6,18,2025-04-11,350.0,357.5
Central,2,2x6,18,2025-04-18,355.0,353.75
Central,2,2x6,18,2025-04-25,355.0,352.5
Central,2,2x6,18,2025-05-02,350.0,352.5
Central,2,2x6,18,2025-05-09,335.0,348.75
Central,2,2x6,18,2025-05-16,305.0,336.25
Central,2,2x6,18,2025-05-23,280.0,317.5
Central,2,2x6,18,2025-05-30,265.0,296.25
Central,2,2x6,18,2025-06-06,255.0,276.25
Central,2,2x6,18,2025-06-13,255.0,263.75
Central,2,2x6,18,2025-06-19,265.0,260.0
Central,2,2x6,18,2025-06-27,275.0,262.5
Central,2,2x6,18,2025-07-03,285.0,270.0
Central,2,2x6,18,2025-07-11,295.0,280.0
Central,2,2x6,18,2025-07-18,300.0,288.75
Central,2,2x6,18,2025-07-25,305.0,296.25
Central,2,2x6,18,2025-08-01,310.0,302.5
Central,2,2x6,18,2025-08-08,310.0,306.25
Central,2,2x6,18,2025-08-15,300.0,306.25
Central,2,2x6,18,2025-08-22,285.0,301.25
Central,2,2x6,18,2025-08-29,270.0,291.25
Central,2,2x6,18,2025-09-05,260.0,278.75
Central,2,2x6,18,2025-09-12,260.0,268.75
Central,2,2x6,18,2025-09-19,265.0,263.75
Central,2,2x6,18,2025-09-26,270.0,263.75
Central,2,2x6,18,2025-10-03,280.0,268.75
Central,2,2x6,18,2025-10-10,290.0,276.25
Central,2,2x6,18,2025-10-17,290.0,282.5
Central,2,2x6,20,2024-01-12,355.0,355.0
Central,2,2x6,20,2024-01-18,340.0,347.5
Central,2,2x6,20,2024-01-25,325.0,340.0
Central,2,2x6,20,2024-02-08,330.0,337.5
Central,2,2x6,20,2024-02-15,375.0,342.5
Central,2,2x6,20,2024-02-22,350.0,345.0
Central,2,2x6,20,2024-02-29,360.0,353.75
Central,2,2x6,20,2024-03-07,365.0,362.5
Central,2,2x6,20,2024-03-14,365.0,360.0
Central,2,2x6,20,2024-03-21,355.0,361.25
Central,2,2x6,20,2024-03-28,345.0,357.5
Central,2,2x6,20,2024-04-04,320.0,346.25
Central,2,2x6,20,2024-04-11,300.0,330.0
Central,2,2x6,20,2024-04-18,290.0,313.75
Central,2,2x6,20,2024-04-25,290.0,300.0
Central,2,2x6,20,2024-05-02,290.0,292.5
Central,2,2x6,20,2024-05-09,290.0,290.0
Central,2,2x6,20,2024-05-16,295.0,291.25
Central,2,2x6,20,2024-05-30,295.0,292.5
Central,2,2x6,20,2024-06-06,285.0,291.25
Central,2,2x6,20,2024-06-13,265.0,285.0
Central,2,2x6,20,2024-06-20,245.0,272.5
Central,2,2x6,20,2024-06-27,240.0,258.75
Central,2,2x6,20,2024-07-04,240.0,247.5
Central,2,2x6,20,2024-07-11,240.0,241.25
Central,2,2x6,20,2024-07-18,250.0,242.5
Central,2,2x6,20,2024-07-25,260.0,247.5
Central,2,2x6,20,2024-08-01,265.0,253.75
Central,2,2x6,20,2024-08-08,265.0,260.0
Central,2,2x6,20,2024-08-15,260.0,262.5
Central,2,2x6,20,2024-08-22,255.0,261.25
Central,2,2x6,20,2024-08-29,245.0,256.25
Central,2,2x6,20,2024-09-05,245.0,251.25
Central,2,2x6,20,2024-09-12,245.0,247.5
Central,2,2x6,20,2024-09-20,250.0,246.25
Central,2,2x6,20,2024-09-27,260.0,250.0
Central,2,2x6,20,2024-10-04,275.0,257.5
Central,2,2x6,20,2024-10-11,305.0,272.5
Central,2,2x6,20,2024-10-18,325.0,291.25
Central,2,2x6,20,2024-10-25,345.0,312.5
Central,2,2x6,20,2024-11-01,350.0,331.25
Central,2,2x6,20,2024-11-08,350.0,342.5
Central,2,2x6,20,2024-11-15,340.0,346.25
Central,2,2x6,20,2024-11-22,320.0,340.0
Central,2,2x6,20,2024-11-27,315.0,331.25
Central,2,2x6,20,2024-12-06,315.0,322.5
Central,2,2x6,20,2024-12-13,325.0,318.75
Central,2,2x6,20,2024-12-20,345.0,325.0
Central,2,2x6,20,2025-01-03,375.0,340.0
Central,2,2x6,20,2025-01-10,385.0,357.5
Central,2,2x6,20,2025-01-17,385.0,372.5
Central,2,2x6,20,2025-01-24,375.0,380.0
Central,2,2x6,20,2025-01-31,355.0,375.0
Central,2,2x6,20,2025-02-07,365.0,370.0
Central,2,2x6,20,2025-02-14,365.0,365.0
Central,2,2x6,20,2025-02-21,365.0,362.5
Central,2,2x6,20,2025-02-28,365.0,365.0
Central,2,2x6,20,2025-03-07,370.0,366.25
Central,2,2x6,20,2025-03-14,370.0,367.5
Central,2,2x6,20,2025-03-21,365.0,367.5
Central,2,2x6,20,2025-03-28,355.0,365.0
Central,2,2x6,20,2025-04-04,345.0,358.75
Central,2,2x6,20,2025-04-11,345.0,352.5
Central,2,2x6,20,2025-04-18,345.0,347.5
Central,2,2x6,20,2025-04-25,350.0,346.25
Central,2,2x6,20,2025-05-02,350.0,347.5
Central,2,2x6,20,2025-05-09,330.0,343.75
Central,2,2x6,20,2025-05-16,305.0,333.75
Central,2,2x6,20,2025-05-23,285.0,317.5
Central,2,2x6,20,2025-05-30,275.0,298.75
Central,2,2x6,20,2025-06-06,260.0,281.25
Central,2,2x6,20,2025-06-13,260.0,270.0
Central,2,2x6,20,2025-06-19,265.0,265.0
Central,2,2x6,20,2025-06-27,280.0,266.25
Central,2,2x6,20,2025-07-03,290.0,273.75
Central,2,2x6,20,2025-07-11,295.0,282.5
Central,2,2x6,20,2025-07-18,300.0,291.25
Central,2,2x6,20,2025-07-25,305.0,297.5
Central,2,2x6,20,2025-08-01,305.0,301.25
Central,2,2x6,20,2025-08-08,305.0,303.75
Central,2,2x6,20,2025-08-15,300.0,303.75
Central,2,2x6,20,2025-08-22,290.0,300.0
Central,2,2x6,20,2025-08-29,270.0,291.25
Central,2,2x6,20,2025-09-05,260.0,280.0
Central,2,2x6,20,2025-09-12,255.0,268.75
Central,2,2x6,20,2025-09-19,255.0,260.0
Central,2,2x6,20,2025-09-26,260.0,257.5
Central,2,2x6,20,2025-10-03,265.0,258.75
Central,2,2x6,20,2025-10-10,275.0,263.75
Central,2,2x6,20,2025-10-17,285.0,271.25
Central,2,2x8,8,2024-01-12,310.0,310.0
Central,2,2x8,8,2024-01-18,300.0,305.0
Central,2,2x8,8,2024-01-25,285.0,298.3333333333333
Central,2,2x8,8,2024-02-08,290.0,296.25
Central,2,2x8,8,2024-02-15,305.0,295.0
Central,2,2x8,8,2024-02-22,310.0,297.5
Central,2,2x8,8,2024-02-29,315.0,305.0
Central,2,2x8,8,2024-03-07,320.0,312.5
Central,2,2x8,8,2024-03-14,310.0,313.75
Central,2,2x8,8,2024-03-21,305.0,312.5
Central,2,2x8,8,2024-03-28,300.0,308.75
Central,2,2x8,8,2024-04-04,285.0,300.0
Central,2,2x8,8,2024-04-11,265.0,288.75
Central,2,2x8,8,2024-04-18,250.0,275.0
Central,2,2x8,8,2024-04-25,260.0,265.0
Central,2,2x8,8,2024-05-02,265.0,260.0
Central,2,2x8,8,2024-05-09,270.0,261.25
Central,2,2x8,8,2024-05-16,270.0,266.25
Central,2,2x8,8,2024-05-30,275.0,270.0
Central,2,2x8,8,2024-06-06,270.0,271.25
Central,2,2x8,8,2024-06-13,260.0,268.75
Central,2,2x8,8,2024-06-20,245.0,262.5
Central,2,2x8,8,2024-06-27,235.0,252.5
Central,2,2x8,8,2024-07-04,230.0,242.5
Central,2,2x8,8,2024-07-11,235.0,236.25
Central,2,2x8,8,2024-07-18,240.0,235.0
Central,2,2x8,8,2024-07-25,250.0,238.75
Central,2,2x8,8,2024-08-01,255.0,245.0
Central,2,2x8,8,2024-08-08,255.0,250.0
Central,2,2x8,8,2024-08-15,250.0,252.5
Central,2,2x8,8,2024-08-22,245.0,251.25
Central,2,2x8,8,2024-08-29,235.0,246.25
Central,2,2x8,8,2024-09-05,230.0,240.0
Central,2,2x8,8,2024-09-12,235.0,236.25
Central,2,2x8,8,2024-09-20,240.0,235.0
Central,2,2x8,8,2024-09-27,250.0,238.75
Central,2,2x8,8,2024-10-04,270.0,248.75
Central,2,2x8,8,2024-10-11,295.0,263.75
Central,2,2x8,8,2024-10-18,315.0,282.5
Central,2,2x8,8,2024-10-25,330.0,302.5
Central,2,2x8,8,2024-11-01,335.0,318.75
Central,2,2x8,8,2024-11-08,330.0,327.5
Central,2,2x8,8,2024-11-15,320.0,328.75
Central,2,2x8,8,2024-11-22,310.0,323.75
Central,2,2x8,8,2024-11-27,305.0,316.25
Central,2,2x8,8,2024-12-06,300.0,308.75
Central,2,2x8,8,2024-12-13,300.0,303.75
Central,2,2x8,8,2024-12-20,315.0,305.0
Central,2,2x8,8,2025-01-03,340.0,313.75
Central,2,2x8,8,2025-01-10,350.0,326.25
Central,2,2x8,8,2025-01-17,345.0,337.5
Central,2,2x8,8,2025-01-24,335.0,342.5
Central,2,2x8,8,2025-01-31,315.0,336.25
Central,2,2x8,8,2025-02-07,315.0,327.5
Central,2,2x8,8,2025-02-14,320.0,321.25
Central,2,2x8,8,2025-02-21,320.0,317.5
Central,2,2x8,8,2025-02-28,320.0,318.75
Central,2,2x8,8,2025-03-07,320.0,320.0
Central,2,2x8,8,2025-03-14,325.0,321.25
Central,2,2x8,8,2025-03-21,325.0,322.5
Central,2,2x8,8,2025-03-28,325.0,323.75
Central,2,2x8,8,2025-04-04,325.0,325.0
Central,2,2x8,8,2025-04-11,330.0,326.25
Central,2,2x8,8,2025-04-18,340.0,330.0
Central,2,2x8,8,2025-04-25,345.0,335.0
Central,2,2x8,8,2025-05-02,350.0,341.25
Central,2,2x8,8,2025-05-09,340.0,343.75
Central,2,2x8,8,2025-05-16,320.0,338.75
Central,2,2x8,8,2025-05-23,295.0,326.25
Central,2,2x8,8,2025-05-30,275.0,307.5
Central,2,2x8,8,2025-06-06,260.0,287.5
Central,2,2x8,8,2025-06-13,260.0,272.5
Central,2,2x8,8,2025-06-19,260.0,263.75
Central,2,2x8,8,2025-06-27,265.0,261.25
Central,2,2x8,8,2025-07-03,275.0,265.0
Central,2,2x8,8,2025-07-11,285.0,271.25
Central,2,2x8,8,2025-07-18,295.0,280.0
Central,2,2x8,8,2025-07-25,300.0,288.75
Central,2,2x8,8,2025-08-01,300.0,295.0
Central,2,2x8,8,2025-08-08,300.0,298.75
Central,2,2x8,8,2025-08-15,295.0,298.75
Central,2,2x8,8,2025-08-22,285.0,295.0
Central,2,2x8,8,2025-08-29,270.0,287.5
Central,2,2x8,8,2025-09-05,260.0,277.5
Central,2,2x8,8,2025-09-12,260.0,268.75
Central,2,2x8,8,2025-09-19,260.0,262.5
Central,2,2x8,8,2025-09-26,260.0,260.0
Central,2,2x8,8,2025-10-03,265.0,261.25
Central,2,2x8,8,2025-10-10,275.0,265.0
Central,2,2x8,8,2025-10-17,280.0,270.0
Central,2,2x8,10,2024-01-12,310.0,310.0
Central,2,2x8,10,2024-01-18,300.0,305.0
Central,2,2x8,10,2024-01-25,290.0,300.0
Central,2,2x8,10,2024-02-08,295.0,298.75
Central,2,2x8,10,2024-02-15,310.0,298.75
Central,2,2x8,10,2024-02-22,320.0,303.75
Central,2,2x8,10,2024-02-29,325.0,312.5
Central,2,2x8,10,2024-03-07,330.0,321.25
Central,2,2x8,10,2024-03-14,320.0,323.75
Central,2,2x8,10,2024-03-21,315.0,322.5
Central,2,2x8,10,2024-03-28,310.0,318.75
Central,2,2x8,10,2024-04-04,295.0,310.0
Central,2,2x8,10,2024-04-11,285.0,301.25
Central,2,2x8,10,2024-04-18,270.0,290.0
Central,2,2x8,10,2024-04-25,270.0,280.0
Central,2,2x8,10,2024-05-02,270.0,273.75
Central,2,2x8,10,2024-05-09,280.0,272.5
Central,2,2x8,10,2024-05-16,280.0,275.0
Central,2,2x8,10,2024-05-30,285.0,278.75
Central,2,2x8,10,2024-06-06,280.0,281.25
Central,2,2x8,10,2024-06-13,270.0,278.75
Central,2,2x8,10,2024-06-20,255.0,272.5
Central,2,2x8,10,2024-06-27,245.0,262.5
Central,2,2x8,10,2024-07-04,240.0,252.5
Central,2,2x8,10,2024-07-11,240.0,245.0
Central,2,2x8,10,2024-07-18,250.0,243.75
Central,2,2x8,10,2024-07-25,255.0,246.25
Central,2,2x8,10,2024-08-01,260.0,251.25
Central,2,2x8,10,2024-08-08,260.0,256.25
Central,2,2x8,10,2024-08-15,255.0,257.5
Central,2,2x8,10,2024-08-22,245.0,255.0
Central,2,2x8,10,2024-08-29,235.0,248.75
Central,2,2x8,10,2024-09-05,230.0,241.25
Central,2,2x8,10,2024-09-12,235.0,236.25
Central,2,2x8,10,2024-09-20,235.0,233.75
Central,2,2x8,10,2024-09-27,245.0,236.25
Central,2,2x8,10,2024-10-04,260.0,243.75
Central,2,2x8,10,2024-10-11,285.0,256.25
Central,2,2x8,10,2024-10-18,305.0,273.75
Central,2,2x8,10,2024-10-25,320.0,292.5
Central,2,2x8,10,2024-11-01,325.0,308.75
Central,2,2x8,10,2024-11-08,320.0,317.5
Central,2,2x8,10,2024-11-15,310.0,318.75
Central,2,2x8,10,2024-11-22,305.0,315.0
Central,2,2x8,10,2024-11-27,300.0,308.75
Central,2,2x8,10,2024-12-06,300.0,303.75
Central,2,2x8,10,2024-12-13,300.0,301.25
Central,2,2x8,10,2024-12-20,315.0,303.75
Central,2,2x8,10,2025-01-03,345.0,315.0
Central,2,2x8,10,2025-01-10,350.0,327.5
Central,2,2x8,10,2025-01-17,345.0,338.75
Central,2,2x8,10,2025-01-24,335.0,343.75
Central,2,2x8,10,2025-01-31,320.0,337.5
